exper_data_id,pop_label,env_label,block_id,date_str,time_str,SF,SB,FS,FB,BS,BF,QC_label,temperature,rel_humidity,experiment_ind,logD,line_nb,population,session_id
F034-20230501_164545_proc,CA1100L59,NGM,F034,20230501,164545,-0.660140009045828,-2.26664544756183,-2.84051705604844,-1.49450506005817,-3.9212916744773,-1.51895145331321,ok,25.5,43,2236,5.16059119426065,59,CA1100,E
F034-20230501_170632_proc,CA3100L82,NGM,F034,20230501,170632,-0.720662708120632,-1.91398090850757,-2.2219024777967,-0.599359992026351,-3.29382480927921,-1.8288482423458,ok,25.6,43,2237,5.28386019943757,82,CA3100,E
F034-20230501_175040_proc,CA1100L99,NaCl,F034,20230501,175040,-0.0104076642008823,-2.29461307036349,-2.86897687605342,-1.26017356245453,-4.54533139533841,-0.527885825173167,ok,25.6,41,2238,3.30267710844825,48,CA1100,E
F034-20230501_181125_proc,CA3100L77,NGM,F034,20230501,181125,-0.637881512220732,-1.69501253924794,-2.77323894151384,-1.69705914258547,-3.40795837683767,-1.686383101627,ok,25.6,41,2239,5.15500684494685,77,CA3100,E
F034-20230501_183336_proc,CA1100L59,NaCl,F034,20230501,183336,0.222250118936752,-1.77208746084655,-2.84794026798019,-0.693272588829765,-4.15634190811748,-0.255873967000957,ok,25.7,40,2240,2.80610466492955,59,CA1100,E
F034-20230501_185418_proc,CA1100L81,NGM,F034,20230501,185418,-0.607158072031362,-1.64770451022193,-2.82794574765811,-1.08043408582573,-3.76575369302628,-1.62243476042236,ok,25.8,40,2241,5.04570184674685,81,CA1100,E
F035-20230502_114042_proc,CA3100L50,NGM,F035,20230502,114042,-0.851486211361054,-1.6771461676126,-2.95109824591791,-1.22747160430629,-3.81109393502527,-2.16260544920266,ok,25,43,2242,5.33369041624701,50,CA3100,E
F035-20230502_120129_proc,CA3100L119,NaCl,F035,20230502,120129,-0.96231433917009,-1.71622579113245,-2.67643000420603,-1.31140411056468,-3.87421331811991,-2.15907991122258,ok,25.2,43,2243,5.09042960473865,119,CA3100,E
F035-20230502_124554_proc,CA1100L34,NaCl,F035,20230502,124554,-0.399082640881826,-2.31797583416763,-2.63746010966855,-1.00216041618408,-4.33114179834783,-0.982933818939188,ok,25.4,43,2244,4.60324188288062,34,CA1100,E
F035-20230502_130654_proc,CA2100L9,NGM,F035,20230502,130654,-0.958591506682191,-1.79201974723658,-2.66301142731863,-0.867908650888426,-3.70794622446582,-2.53412561935573,ok,25.6,43,2245,5.1228111150112,76,CA1100,E
F035-20230502_132848_proc,CA1100L99,NaCl,F035,20230502,132848,-0.305202631409701,-2.36454287941608,-2.9325305463667,-1.38912021163019,-4.21701472812972,-0.641137868508903,ok,25.6,42,2246,4.10468357969615,99,CA1100,E
F035-20230502_135140_proc,CA3100L119,NGM,F035,20230502,135140,-1.59078923659345,-1.12699929248933,-2.26567373193778,-0.815830303847997,-3.19343368759215,-3.23985722765367,ok,25.6,42,2247,5.07671569566007,119,CA3100,E
F035-20230502_141220_proc,CA3100L50,NaCl,F035,20230502,141220,-0.0523782302163339,-1.68224711219156,-3.07004989659388,-1.16048536587188,-4.28345720661971,-0.757966808233467,ok,25.2,42,2248,4.5041144718259,50,CA3100,E
F035-20230502_143333_proc,CA2100L106CeMee,NGM,F035,20230502,143333,-0.406927784161606,-2.00020615834821,-2.63319879751626,-1.2506881083528,-4.03350829620782,-1.4503015251242,ok,25.2,42,2249,4.85206543805941,102,CA1100,E
F035-20230502_151715_proc,CA3100L46,NaCl,F035,20230502,151715,-0.320869410183045,-1.76417324306252,-2.65408057571504,-0.653481168374665,-4.411506532971,-1.06219317290622,ok,25.7,42,2250,4.29566307826024,46,CA3100,E
F035-20230502_153801_proc,CA1100L99,NGM,F035,20230502,153801,-0.69324273108251,-1.52344287950707,-2.74116777506096,-0.954980440456737,-4.1718105001299,-1.86897057909819,ok,25.8,42,2251,5.15255350290932,99,CA1100,E
F035-20230502_160019_proc,CA1100L56,NaCl,F035,20230502,160019,-0.310596263451836,-1.9500076500052,-2.85095839356261,-0.935955980246398,-4.46850168754381,-0.90189499852888,ok,25.8,43,2252,4.37726909211214,56,CA1100,E
F035-20230502_162112_proc,CA1100L40,NGM,F035,20230502,162112,-0.653429462763415,-1.77983983480409,-2.68625880858809,-1.00967697026437,-3.95973118861947,-2.14670628227739,ok,26,42,2253,5.11545990026412,40,CA1100,E
F035-20230502_164148_proc,CA2100L16CeMee,NaCl,F035,20230502,164148,0.142775392025631,-2.28956936319626,-2.7938489094473,-1.52328818527628,-4.10138150715678,-0.257524817983573,ok,25.9,42,2254,3.93476008670964,102,CA1100,E
F035-20230502_172554_proc,CA1100L56,NGM,F035,20230502,172554,-1.03620679757193,-1.32346184631771,-2.38870206036755,-0.618612416750066,-3.90293164388682,-2.58153550713506,ok,25.9,42,2255,5.13296165541908,56,CA1100,E
F035-20230502_174657_proc,CA2100L26,NaCl,F035,20230502,174657,-0.426994788970735,-1.91152535417265,-2.78766028595257,-0.953751384609086,-4.12169913391879,-1.28219363604105,ok,26,42,2256,4.76324374440713,76,CA1100,E
F036-20230503_102113_proc,CA2100L25,NGM,F036,20230503,102113,-0.725374434669264,-2.63547284606417,-3.00890636251485,-1.8872828898168,-3.73521015791093,-1.49263603213121,ok,25.1,35,2257,4.77973306634849,45,CA1100,E
F036-20230503_104212_proc,CA3100L43,NGM,F036,20230503,104212,-0.946638824407958,-1.88884170882088,-2.6156902421804,-1.18015463700204,-3.57123503917636,-1.88762298489681,ok,25.2,35,2258,5.25308418870068,43,CA3100,E
F036-20230503_110303_proc,CA2100L87,NGM,F036,20230503,110303,-1.28586482587354,-1.3888174931029,-2.55216539908151,-1.22284877572104,-3.03784111970155,-2.36330360507566,ok,25.1,36,2259,5.16324532885507,87,CA2100,E
F036-20230503_112611_proc,CA2100L87,NaCl,F036,20230503,112611,-0.818628081986425,-1.68746992098093,-2.41244537717619,-1.00558469859702,-3.80362734419637,-1.75297603547364,ok,25,38,2260,5.07649279179822,87,CA2100,E
F036-20230503_120903_proc,CA1100L86,NaCl,F036,20230503,120903,-0.647526614379732,-1.83469522907442,-3.09269865554077,-1.17532946285705,-4.30729667586223,-1.71641378546588,ok,25.2,36,2261,5.21843335647156,86,CA1100,E
F036-20230503_123026_proc,CA2100L25,NaCl,F036,20230503,123026,-0.0141607684355114,-2.90764496922246,-2.9348942467927,-1.83026037844756,-4.07035001350861,-0.229711693614067,ok,25.3,37,2262,3.51700080876543,88,CA1100,E
F036-20230503_125058_proc,CA1100L82,NGM,F036,20230503,125058,-0.609782789017316,-1.73124253878592,-2.52767138154542,-1.17733154829559,-3.56612283337919,-1.82120360208851,ok,25.5,36,2263,5.00052616228547,82,CA1100,E
F036-20230503_131218_proc,CA1100L86,NGM,F036,20230503,131218,-0.973975480949983,-1.77928251110384,-2.74346949253539,-0.914756677104715,-4.26716976167006,-2.82975935708324,ok,25.6,37,2264,5.02831262634501,86,CA1100,E
F036-20230503_133404_proc,CA3100L43,NaCl,F036,20230503,133404,-0.0258745094096714,-2.53321848991593,-2.69435914073186,-1.26612858420233,-4.39179480062312,-0.583608295224826,ok,25.8,36,2265,4.1794685820641,43,CA3100,E
F036-20230503_135443_proc,CA3100L41,NGM,F036,20230503,135443,-0.966511749558143,-1.56277421661296,-2.58540421689471,-0.696319869430795,-3.76969308223871,-2.2761300770474,ok,25.8,36,2266,5.28019979131609,41,CA3100,E
F036-20230503_144016_proc,CA3100L62,NGM,F036,20230503,144016,-0.786303560374047,-1.33956273951145,-2.99496059174119,-1.80892053453511,-2.42724334348147,-1.55085695923672,ok,25.6,37,2267,4.92221694650916,62,CA3100,E
F036-20230503_150101_proc,CA3100L91,NGM,F036,20230503,150101,-1.74363961167479,-1.54120458719853,-2.31546613250301,-0.5967109131721,-4.61519024079899,-3.49166985080431,ok,25.8,36,2268,5.48888991749209,91,CA3100,E
F036-20230503_152140_proc,CA3100L51,NaCl,F036,20230503,152140,-0.322684310078428,-1.51868598135649,-2.99783478569787,-1.10348028092931,-4.18720130147721,-1.07642171001157,ok,25.8,36,2269,4.45785992700377,51,CA3100,E
F036-20230503_154429_proc,CA1100L82,NaCl,F036,20230503,154429,-0.146983613328288,-1.63286541219551,-3.00486627690551,-1.05642497941043,-4.29043407630733,-0.841302975075418,ok,25.9,36,2270,4.34946721173283,82,CA1100,E
F036-20230503_160505_proc,CA2100L25,NGM,F036,20230503,160505,-1.17155857159112,-1.54537718716014,-2.85522820487978,-1.38350001719483,-3.31504874985731,-2.36803894927807,ok,26,36,2271,5.16164503622507,88,CA1100,E
F036-20230503_164834_proc,CA3100L62,NaCl,F036,20230503,164834,-0.282257104712851,-2.01393471588702,-2.58076019748641,-1.31791542839734,-3.19988685338923,-0.67492960738357,ok,26.2,35,2272,4.09865381173003,62,CA3100,E
F036-20230503_170920_proc,CA3100L41,NaCl,F036,20230503,170920,-0.595876327897016,-1.59745916458374,-2.87319442064712,-0.752733372442094,-4.10548530258233,-1.63060573254279,ok,26.2,36,2273,4.82874735114714,41,CA3100,E
F037-20230504_125252_proc,CA1100L116,NGM,F037,20230504,125252,-0.452877142090214,-2.22429693732754,-2.71029199044908,-1.12866004365177,-4.41746498693372,-1.31957703475525,ok,24.8,42,2274,4.87706180193656,116,CA1100,E
F037-20230504_131408_proc,CA3100L71,NGM,F037,20230504,131408,-0.418632489593036,-2.56725131601501,-2.59856804279636,-1.23369739938053,-4.06581342470492,-1.41112604235536,ok,25,41,2275,5.33242030709955,71,CA3100,E
F037-20230504_133448_proc,CA1100L1,NGM,F037,20230504,133448,-0.738764658637763,-1.72009360007421,-2.7112321964279,-0.971106501974498,-3.92387018051182,-1.79421937472531,ok,25,41,2276,5.20451160709654,1,CA1100,E
F037-20230504_135523_proc,CA1100L52,NGM,F037,20230504,135523,-0.158211448369841,-1.57339878901133,-2.85971119647815,-2.00011920832968,-2.7379570860219,-0.590763689630317,ok,25.1,42,2277,4.66843990054795,52,CA1100,E
F037-20230504_143917_proc,CA3100L79,NaCl,F037,20230504,143917,-0.284677524621979,-2.0819002582274,-2.47838797207077,-0.80858407064433,-4.20981801362426,-1.01271786689848,ok,25.1,43,2278,3.99367912226446,79,CA3100,E
F037-20230504_150010_proc,CA3100L58,NaCl,F037,20230504,150010,-0.302621950653165,-1.78061595026657,-2.38132710794227,-0.437725275229146,-4.33242120636367,-1.13577472396018,ok,25.1,42,2279,4.75684144843604,58,CA3100,E
F037-20230504_152144_proc,CA2100L88,NaCl,F037,20230504,152144,-0.0357375321250368,-1.96666117385703,-2.95595955552786,-1.57722680030562,-3.46959213422129,-0.246646666942466,ok,25.1,42,2280,3.80575265035955,88,CA2100,E
F037-20230504_155412_proc,CA1100L1,NaCl,F037,20230504,155412,0.170424364855837,-2.20649056113598,-2.82680067059152,-1.2505994030254,-3.93069847227101,-0.129670576800999,ok,25.2,44,2281,3.34281117685921,1,CA1100,E
F037-20230504_161500_proc,CA3100L58,NGM,F037,20230504,161500,-0.796470683961216,-1.44843937051747,-2.1218412088859,-0.530334719953809,-3.48611288332379,-2.00404529558942,ok,25.1,45,2282,5.18827795103554,58,CA3100,E
F037-20230504_163655_proc,CA1100L116,NaCl,F037,20230504,163655,0.0316401385798118,-2.48114801491146,-2.73491527938221,-1.48428442219554,-3.9803517254289,-0.329088752323737,ok,25.2,47,2283,3.29685778065268,116,CA1100,E
F037-20230504_171930_proc,CA1100L52,NaCl,F037,20230504,171930,0.0381000569335084,-1.69749134266205,-2.47930478320137,-1.90167535643892,-2.95935161153966,-0.23946593379633,ok,25.1,48,2284,2.00360831426249,52,CA1100,E
F037-20230504_174009_proc,CA3100L60,NaCl,F037,20230504,174009,-0.691736604582117,-1.91361866641247,-2.76437167708828,-0.795265855459861,-4.24886051530633,-1.47427623407566,ok,25.3,46,2285,5.2961941079447,60,CA3100,E
F037-20230504_180526_proc,CA3100L70,NaCl,F037,20230504,180526,-0.222128658303857,-2.75331947969203,-3.05839161885442,-1.29673298337671,-4.46035266219586,-0.385034278374132,ok,25.4,46,2286,1.94463092755473,70,CA3100,E
F037-20230504_182608_proc,CA2100L88,NGM,F037,20230504,182608,-0.977963264139014,-1.75571420781984,-2.78311786977174,-1.06432859357308,-3.50260438833744,-2.23414933752063,ok,25.5,46,2287,5.34460108761472,88,CA2100,E
F037-20230504_184844_proc,CA3100L71,NaCl,F037,20230504,184844,0.354259481753051,-2.89356770255006,-2.73833027788532,-1.32034969046335,-4.38525686383508,0.0601099860680911,ok,25.6,46,2288,3.30070886705434,71,CA3100,E
F037-20230504_193045_proc,CA1100L111,NaCl,F037,20230504,193045,-0.129818931847154,-1.89046051405836,-2.70378398906432,-1.00351235141141,-4.17199816115855,-0.729472611323976,ok,25.6,46,2289,4.09486167830341,111,CA1100,E
F037-20230504_195210_proc,CA3100L60,NGM,F037,20230504,195210,-1.15788031437737,-1.40450749135303,-2.4640220887585,-0.821045412893467,-3.67522775517249,-2.48232373231716,ok,25.6,45,2290,5.05736751183771,60,CA3100,E
F038-20230505_115400_proc,CA1100L96,NGM,F038,20230505,115400,-0.529496275835234,-2.22996250141986,-2.93504494408802,-1.78044327121243,-3.76564745661107,-1.23084130620683,ok,23,50,2291,4.92765520329688,96,CA1100,E
F038-20230505_131902_proc,CA3100L78,NGM,F038,20230505,131902,-0.737400220644877,-2.49073690083038,-2.53024925610437,-1.60105213374289,-3.12159752377005,-1.35130196676244,ok,24.1,48,2292,5.1095608055306,78,CA3100,E
F038-20230505_134227_proc,CA1100L9,NGM,F038,20230505,134227,-0.597366569321448,-2.82483307772367,-2.87441581258882,-1.8835412811318,-4.03082852665394,-1.4418147726216,ok,24.2,47,2293,5.32938134517335,9,CA1100,E
F038-20230505_140305_proc,CA1100L44,NGM,F038,20230505,140305,-0.586915603806989,-2.39733662146963,-2.80845734943091,-1.56200947535376,-3.90616733240436,-1.25976923075062,ok,24.4,47,2294,4.96865424970587,44,CA1100,E
F038-20230505_150952_proc,CA1100L96,NaCl,F038,20230505,150952,-0.195837494290673,-1.90086642902981,-2.97170432697184,-1.36100353987262,-3.94990542598545,-0.725462306746453,ok,24.7,43,2296,3.93052031522076,96,CA1100,E
F038-20230505_153053_proc,CA3100L78,NaCl,F038,20230505,153053,-0.494014186032794,-1.88440364607069,-2.2635593301197,-0.899890615649749,-4.62859794631677,-1.46632482504355,ok,24.7,44,2297,3.97177060671598,78,CA3100,E
F038-20230505_155219_proc,CA1100L80,NGM,F038,20230505,155219,-0.524438709264101,-2.38022100709057,-2.41734555586328,-1.34193708567055,-3.48796974105516,-1.3702201767957,ok,24.8,45,2298,5.06152519050179,80,CA1100,E
F038-20230505_162011_proc,CA1100L80,NaCl,F038,20230505,162011,0.232861593471609,-2.03689689301312,-2.52600931544235,-0.780184395932359,-3.84678946140617,-0.263364769992124,ok,24.9,44,2299,1.46614294027025,80,CA1100,E
F038-20230505_164101_proc,CA1100L69,NGM,F038,20230505,164101,-0.475960614034649,-2.14389286940331,-2.3057240828684,-0.990333362218502,-4.03242265870512,-1.38699917787243,ok,24.8,44,2300,4.88640374161,69,CA1100,E
F038-20230505_172349_proc,CA2100L35,NGM,F038,20230505,172349,-0.489365828990212,-2.40920182851266,-2.67869809022544,-1.49090467397365,-3.33502826401356,-1.22943908658574,ok,24.3,44,2301,5.19019011352431,35,CA2100,E
F038-20230505_174424_proc,CA2100L35,NaCl,F038,20230505,174424,0.110184845220168,-2.23099753473089,-2.87668293440735,-1.4109686452195,-4.04258141822671,-0.302038081675797,ok,24.1,45,2302,3.38232138362616,35,CA2100,E
F038-20230505_180622_proc,CA2100L9,NGM,F038,20230505,180622,-0.842742517743908,-2.04328115804041,-2.4096109761394,-0.661357325195427,-4.50918288837297,-2.47102145416346,ok,24.1,46,2303,5.3400131458967,9,CA2100,E
F038-20230505_182828_proc,CA2100L9,NaCl,F038,20230505,182828,-0.264085859099927,-1.54426363157117,-3.01720041461375,-0.935853469413194,-4.22681965062947,-0.862094223570638,ok,24.1,47,2304,4.31123434688408,9,CA2100,E
F038-20230505_185129_proc,CA1100L97,NaCl,F038,20230505,185129,0.00450557554408548,-2.61969516178647,-2.72792231804848,-0.877185363208439,-4.89195215504463,-0.643690188664089,ok,24,47,2305,2.87767042045683,97,CA1100,E
F038-20230505_193636_proc,CA1100L70,NaCl,F038,20230505,193636,0.0345719110783011,-2.40543374978262,-2.89667762098294,-1.50771971891696,-4.30953939017977,-0.581664089939445,ok,23.9,48,2306,4.52261735950003,70,CA1100,E
F038-20230505_195712_proc,CA1100L70,NGM,F038,20230505,195712,-0.464589674867624,-2.31171240221959,-2.68163675393385,-1.66895622358976,-3.28911758453278,-1.07363132575788,ok,23.8,51,2307,4.86691482338841,70,CA1100,E
F039-20230508_121052_proc,CA2100L75,NGM,F039,20230508,121052,-0.115151219103523,-1.8783428666056,-4.49233026932914,-2.98444660175543,-3.67341396090835,-0.396297046666391,ok,25.8,42,2308,3.79230561078727,47,CA1100,E
F039-20230508_123145_proc,EEV1401,NGM,F039,20230508,123145,-0.860176484514754,-1.8867217265056,-2.79733195005853,-1.38175604016116,-3.71132689114382,-1.59583272950334,ok,25,41,2309,5.22600849413897,110,CA1100,E
F039-20230508_125257_proc,EEV1401,NGM,F039,20230508,125257,-0.757839296229706,-1.91394051640665,-2.89209390328053,-1.28666977657715,-3.91585504254207,-1.67097610038661,ok,24.8,41,2310,4.94047310402032,104,CA1100,E
F039-20230508_131420_proc,CA1100L39,NGM,F039,20230508,131420,-0.343266157240966,-2.12231237112623,-3.01813020991105,-1.54167688785786,-3.99414972855049,-1.03223550634659,ok,24.6,41,2311,4.66460400571993,39,CA1100,E
F039-20230508_142335_proc,GA450L26CeMee,NaCl,F039,20230508,142335,0.0999890701094263,-2.10581399876177,-3.12062360951169,-1.54486340467471,-4.15391031509311,-0.414934261949295,ok,24.3,43,2313,1.86832244231337,104,CA1100,E
F039-20230508_144837_proc,CA1100L113,NGM,F039,20230508,144837,-0.520705565347771,-1.58500521182744,-2.72269401446814,-1.00510013358242,-4.00756168968391,-1.53429176189095,ok,24.2,43,2314,4.87868279686696,113,CA1100,E
F039-20230508_151019_proc,CA1100L112,NaCl,F039,20230508,151019,-0.0408572318543774,-2.12600822108887,-2.91907927065366,-1.38052040893305,-3.97610054196591,-0.448005204693115,ok,24.1,44,2315,3.24224848031891,112,CA1100,E
F039-20230508_153106_proc,SMR25L134,NGM,F039,20230508,153106,-0.410646853576617,-2.02482600391741,-3.13370015950533,-1.7710859542663,-3.79241258500427,-0.846026687415055,ok,23.9,44,2316,4.70193728895447,106,CA1100,E
F039-20230508_155309_proc,CA1100L28,NGM,F039,20230508,155309,-0.521192643028244,-2.38544989739963,-2.82764722022659,-1.35208554349181,-4.05435045407649,-1.13234725668641,ok,23.8,44,2317,5.11752089819933,28,CA1100,E
F039-20230508_163604_proc,CA1100L113,NaCl,F039,20230508,163604,0.37024103883393,-2.29291889250801,-2.84064839428416,-1.26954514884644,-4.10010986172303,0.0196126244829093,ok,23.7,44,2318,2.73452574245742,113,CA1100,E
F039-20230508_165719_proc,SMR25L146,NaCl,F039,20230508,165719,0.670871273282872,-1.94056355332689,-2.77041858954634,-1.74800421331781,-3.61494708504141,-0.108404175718244,ok,23.6,44,2319,2.01596809040835,106,CA1100,E
F039-20230508_171901_proc,SMR25L153,NaCl,F039,20230508,171901,0.118418438941795,-2.91092887187192,-3.62082407991738,-2.39424637481724,-4.61266088087048,-0.318457946423632,ok,23.7,44,2320,2.91269381244314,110,CA1100,E
F039-20230508_173944_proc,SMR25L4,NGM,F039,20230508,173944,-0.765729912127949,-2.29898213341879,-2.89561667549831,-1.54499109549464,-4.18843439843436,-1.48800396396308,ok,23.6,44,2321,4.95739728918634,109,CA1100,E
F039-20230508_180147_proc,CA1100L39,NaCl,F039,20230508,180147,-0.0289266875898313,-1.6082520122619,-3.38398328495424,-1.78859906696574,-3.85303371416681,-0.531625640836721,ok,23.6,44,2322,2.64567833563926,39,CA1100,E
F039-20230508_184344_proc,CA1100L28,NaCl,F039,20230508,184344,-0.167024524961338,-3.07431704260453,-3.30767739545636,-1.54850170805311,-4.45314853171522,-0.259048009073411,ok,23.6,45,2323,3.49588472934703,28,CA1100,E
F039-20230508_190503_proc,A6140L103,NaCl,F039,20230508,190503,-0.232402533174878,-2.17892763542462,-3.14207660216397,-1.50123273433673,-4.30139515741989,-0.723490252700957,ok,23.5,45,2324,3.70218373913974,109,CA1100,E
F040-20230509_124957_proc,CA1100L54,NaCl,F040,20230509,124957,0.244368456463356,-2.09572404105546,-2.91909872794473,-1.47992397745206,-3.5403466224734,0.0686925116124883,ok,23.6,50,2325,3.13172685256557,54,CA1100,E
